degree distribution (probability density function of the degree in logarithmic bins) 
7.43211	0.177086
9.44951	0.0909287
11.4537	0.0507636
13.9005	0.0418632
16.9341	0.0234065
20.3636	0.0177452
24.8127	0.0124638
30.2961	0.00782672
37.2499	0.00572456
45.7067	0.00358787

degree distribution (degree-occurrences) 
7	0.15295
8	0.11638
9	0.09267
10	0.07567
11	0.0625
12	0.0519
13	0.04446
14	0.03735
15	0.03303
16	0.02849
17	0.02633
18	0.02334
19	0.02097
20	0.01893
21	0.01726
22	0.01497
23	0.01511
24	0.01332
25	0.01184
26	0.01081
27	0.01059
28	0.00956
29	0.00883
30	0.00741
31	0.00741
32	0.00729
33	0.00664
34	0.00605
35	0.00604
36	0.0054
37	0.00535
38	0.00526
39	0.0049
40	0.00482
41	0.00415
42	0.00443
43	0.00376
44	0.00375
45	0.00392
46	0.00344
47	0.00335
48	0.00331
49	0.00318
50	0.00288


--------------------------------------
community distribution (size-occurrences)
20	0.0487406
21	0.0520118
22	0.0500491
23	0.0457965
24	0.0379457
25	0.0418711
26	0.0444881
27	0.0451423
28	0.035983
29	0.0294406
30	0.033366
31	0.0310762
32	0.033366
33	0.0353288
34	0.024861
35	0.0297677
36	0.030422
37	0.027805
38	0.0261694
39	0.027805
40	0.0261694
41	0.0294406
42	0.0297677
43	0.024861
44	0.0193
45	0.0255152
46	0.024861
47	0.0242067
48	0.0215898
49	0.0225711
50	0.0202813


--------------------------------------
mixing parameter
0	0.08222
0.0398951	0.00011
0.0542417	0.00745
0.0637897	0.03687
0.0787354	0.12367
0.0915881	0.13149
0.105619	0.27701
0.123088	0.15659
0.133016	0.02553
0.143979	0.13731
0.166341	0.01139
0.181566	0.00688
0.198013	0.00074
0.214286	0.00014
0.222222	0.0007
0.230769	9e-05
0.25	0.00088
0.285156	0.00093

--------------------------------------
